q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","meta_(0.0, 0.05]","meta_(0.05, 0.1]","meta_(0.1, 0.15]","meta_(0.15, 0.2]","meta_(0.2, 0.25]","meta_(0.25, 0.3]","meta_(0.3, 0.35]","meta_(0.35, 0.4]","meta_(0.4, 0.45]","meta_(0.45, 0.5]","meta_(0.5, 0.55]","meta_(0.55, 0.6]","meta_(0.6, 0.65]","meta_(0.65, 0.7]","meta_(0.7, 0.75]","meta_(0.75, 0.8]","meta_(0.8, 0.85]","meta_(0.85, 0.9]","meta_(0.9, 0.95]","meta_(0.95, 1.0]",number_of_participants,own,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
China borders the same number of countries as Russia,0.0,0.1794871794871795,0.0,0.28205128205128205,0.0,0.05128205128205128,0.0,0.05128205128205128,0.0,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.38461538461538464,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,1.1039974840887428,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Columbus crossed the Atlantic in the Mary Rose,0.0,0.10256410256410256,0.0,0.1282051282051282,0.0,0.1794871794871795,0.0,0.10256410256410256,0.0,0.3333333333333333,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.0,0.1282051282051282,0.15384615384615385,0.0,0.05128205128205128,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,1.1039974840887428,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Croatia is on the Iberian Peninsula.,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.10256410256410256,0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.38461538461538464,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Custer was defeated at Little Bighorn,0.0,0.1282051282051282,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.20512820512820512,0.0,0.15384615384615385,0.0,0.02564102564102564,0.0,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.2564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.15384615384615385,0.0,0.05128205128205128,0.02564102564102564,0.07692307692307693,1.1039974840887428,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cyprus is the only country to depict its map on its flag,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.5384615384615384,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.35897435897435903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Earth's atmosphere is mostly Nitrogen,0.0,0.15384615384615385,0.0,0.2307692307692308,0.0,0.07692307692307693,0.0,0.20512820512820512,0.0,0.2564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.07692307692307693,0.0,0.15384615384615385,0.02564102564102564,0.1282051282051282,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,1.1039974840887428,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Genghis Khan's real name was Temujin,0.0,0.15384615384615385,0.0,0.1282051282051282,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.1282051282051282,0.0,0.4358974358974359,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Grand Central in New York is the world's most used train station.,0.0,0.1282051282051282,0.0,0.20512820512820512,0.0,0.20512820512820512,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.02564102564102564,0.2307692307692308,0.02564102564102564,0.1282051282051282,0.10256410256410256,0.2307692307692308,0.0,0.05128205128205128,0.02564102564102564,0.0,1.1039974840887428,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Japan has the world's highest life expectancy,0.0,0.1794871794871795,0.0,0.1794871794871795,0.0,0.2307692307692308,0.0,0.3076923076923077,0.0,0.0,0.0,0.02564102564102564,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.1794871794871795,0.0,0.0,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.10256410256410256,0.0,0.05128205128205128,0.02564102564102564,0.02564102564102564,1.1039974840887428,0.7179487179487181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joan of Arc fought at the Battle of Agincourt,0.0,0.28205128205128205,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.3333333333333333,0.10256410256410256,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.0,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,1.1039974840887428,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Johannesburg is one of South Africa's three capital cities,0.0,0.07692307692307693,0.0,0.28205128205128205,0.0,0.1794871794871795,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.10256410256410256,0.0,0.35897435897435903,0.0,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.0,0.10256410256410256,0.0,0.02564102564102564,1.1039974840887428,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jupiter was first discovered by Galileo Galilei,0.0,0.3333333333333333,0.0,0.1794871794871795,0.0,0.10256410256410256,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.0,0.05128205128205128,0.0,0.3333333333333333,0.0,0.1794871794871795,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,1.1039974840887428,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lake Baikal is the deepest lake in the world.,0.0,0.1794871794871795,0.0,0.10256410256410256,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.05128205128205128,0.0,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.38461538461538464,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Leptons are made up of quarks,0.0,0.15384615384615385,0.0,0.1282051282051282,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.02564102564102564,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,1.1039974840887428,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marie Antoinette was married to Louis XVI,0.0,0.20512820512820512,0.0,0.1794871794871795,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.28205128205128205,0.05128205128205128,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.0,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.0,0.0,1.1039974840887428,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Memphis is the state capital of Tennessee,0.0,0.1794871794871795,0.0,0.2307692307692308,0.0,0.10256410256410256,0.0,0.2307692307692308,0.0,0.1794871794871795,0.0,0.02564102564102564,0.0,0.0,0.07692307692307693,0.02564102564102564,0.0,0.1282051282051282,0.0,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.05128205128205128,1.1039974840887428,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
More living languages originate in N/S America than Europe,0.0,0.20512820512820512,0.0,0.2307692307692308,0.0,0.20512820512820512,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.3333333333333333,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,1.1039974840887428,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
More people speak Kyrgyz than Uzbek,0.0,0.2307692307692308,0.0,0.05128205128205128,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.5128205128205128,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,1.1039974840887428,0.35897435897435903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
More people speak Wu Chinese than Cantonese,0.0,0.15384615384615385,0.0,0.20512820512820512,0.0,0.10256410256410256,0.0,0.1282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.0,0.10256410256410256,0.0,0.1282051282051282,0.07692307692307693,0.38461538461538464,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Mount Kilimanjaro is higher than Denali,0.0,0.1794871794871795,0.0,0.2564102564102564,0.0,0.15384615384615385,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.07692307692307693,0.0,0.35897435897435903,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.15384615384615385,0.0,0.02564102564102564,0.0,0.0,1.1039974840887428,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Napoleon Bonaparte's first wife was a widow,0.0,0.1282051282051282,0.0,0.2564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.0,0.07692307692307693,0.4871794871794872,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.1039974840887428,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Nero was the first Roman Emperor,0.0,0.10256410256410256,0.0,0.1794871794871795,0.0,0.1282051282051282,0.0,0.1282051282051282,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.0,0.3076923076923077,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,1.1039974840887428,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
